n,payout_policy_id,path_stress_arm,event_order_mode,execution_model_id,start_at,horizon_end_at,retained_usd,owner_capital_usd,ending_cash_usd,fees_paid_usd,harvest_usd,unwithdrawn_usd,evaluations_purchased,renewals_paid,renewals_unfunded,activated,deaths,correlated_death_events,max_simultaneous_deaths,survivors,payouts,payouts_deferred,first_pa_activated_at,cash_bound_days,pipeline_bound_days,book_full_days,growth_ready_days,dormant_slot_days,horizon_open_batches
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-08-01T01:00:00+03:00,2025-07-21T01:00:00+03:00,35950.0,300.0,36250.0,6050.0,42000.0,1881.6,32,48,0,26,24,5,7,2,28,73,2023-12-11T17:00:00+02:00,253.915,363.165,101.144,1.776,1338.104,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-09-01T01:00:00+03:00,2025-08-21T01:00:00+03:00,34740.0,230.0,34970.0,7260.0,42000.0,1964.4,34,52,0,34,26,6,7,8,28,77,2023-11-03T18:30:00+02:00,222.915,380.642,114.624,1.82,1387.139,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-10-02T01:00:00+03:00,2025-09-21T01:00:00+03:00,26845.0,230.0,27075.0,7655.0,34500.0,-1374.0,40,43,2,38,30,7,7,8,23,85,2023-12-13T16:00:00+02:00,202.561,387.008,127.314,3.117,1198.834,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-11-01T01:00:00+02:00,2025-10-21T01:00:00+03:00,26880.0,195.0,27075.0,7620.0,34500.0,16076.8,40,42,2,38,30,7,7,8,23,85,2023-12-13T16:00:00+02:00,172.561,387.008,157.314,3.117,1171.077,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-12-01T01:00:00+02:00,2025-11-20T01:00:00+02:00,38915.0,160.0,39075.0,7585.0,46500.0,7622.8,40,41,2,38,30,7,7,8,31,101,2023-12-13T16:00:00+02:00,142.561,387.008,187.314,3.117,1155.998,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-01-02T01:00:00+02:00,2025-12-22T01:00:00+02:00,46080.0,195.0,46275.0,6420.0,52500.0,0.0,35,52,0,27,27,4,8,0,35,96,2024-02-02T19:30:00+02:00,155.958,371.845,190.01,2.187,1438.75,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-02-01T01:00:00+02:00,2026-01-21T01:00:00+02:00,45835.0,160.0,45995.0,6665.0,52500.0,0.0,35,59,0,27,27,4,8,0,35,96,2024-02-02T19:30:00+02:00,125.958,401.845,190.01,2.187,1590.655,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-03-01T01:00:00+02:00,2026-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2024-04-03T17:30:00+03:00,720.0,0.0,0.0,0.0,18.354,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-04-01T01:00:00+03:00,2026-03-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2024-04-03T17:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-05-01T01:00:00+03:00,2026-04-21T01:00:00+03:00,22965.0,160.0,23125.0,10035.0,33000.0,670.0,49,77,0,45,41,9,8,4,22,75,2024-05-03T16:00:00+03:00,65.958,502.687,147.012,4.344,2115.458,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-06-03T01:00:00+03:00,2026-05-24T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2024-06-05T05:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-07-01T01:00:00+03:00,2026-06-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2024-07-02T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,1
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-01-02T01:00:00+02:00,2021-12-22T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,5,2020-02-06T06:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-02-03T01:00:00+02:00,2022-01-23T01:00:00+02:00,-265.0,265.0,0.0,1765.0,1500.0,0.0,10,19,0,6,6,1,4,0,1,27,2020-05-08T08:30:00+03:00,590.045,127.022,0.0,2.932,453.458,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-03-02T01:00:00+02:00,2022-02-20T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2020-03-02T23:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-04-01T01:00:00+03:00,2022-03-22T01:00:00+02:00,-195.0,195.0,0.0,1695.0,1500.0,0.0,10,17,0,6,6,1,4,0,1,27,2020-05-08T04:00:00+03:00,590.045,127.022,0.0,2.932,414.643,1
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-05-01T01:00:00+03:00,2022-04-21T01:00:00+03:00,-160.0,160.0,0.0,1660.0,1500.0,0.0,10,16,0,6,6,1,4,0,1,27,2020-05-08T04:00:00+03:00,590.045,127.022,0.0,2.932,391.556,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-06-01T01:00:00+03:00,2022-05-22T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,0,2020-08-05T10:00:00+03:00,720.0,0.0,0.0,0.0,33.587,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-07-01T01:00:00+03:00,2022-06-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2020-08-05T10:00:00+03:00,720.0,0.0,0.0,0.0,14.293,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-08-03T01:00:00+03:00,2022-07-24T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2020-08-07T11:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-09-01T01:00:00+03:00,2022-08-22T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,54.741,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-10-01T01:00:00+03:00,2022-09-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,28.512,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-11-02T01:00:00+02:00,2022-10-23T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-12-01T01:00:00+02:00,2022-11-21T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2021-01-07T17:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-01-04T01:00:00+02:00,2022-12-25T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2021-01-07T17:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-02-01T01:00:00+02:00,2023-01-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2021-02-11T09:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-03-01T01:00:00+02:00,2023-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2021-04-15T17:30:00+03:00,720.0,0.0,0.0,0.0,26.849,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-04-01T01:00:00+03:00,2023-03-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2021-04-19T05:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-05-03T01:00:00+03:00,2023-04-23T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,8,2021-07-09T18:00:00+03:00,720.0,0.0,0.0,0.0,43.791,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-06-01T01:00:00+03:00,2023-05-22T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,8,2021-07-09T18:00:00+03:00,720.0,0.0,0.0,0.0,21.684,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-07-01T01:00:00+03:00,2023-06-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,8,2021-07-09T18:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-08-02T01:00:00+03:00,2023-07-23T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,7,2021-09-09T17:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-09-01T01:00:00+03:00,2023-08-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,7,2021-09-13T11:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-10-01T01:00:00+03:00,2023-09-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,7,2021-10-07T09:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-11-01T01:00:00+02:00,2023-10-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,5,2021-11-04T00:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-12-01T01:00:00+02:00,2023-11-21T01:00:00+02:00,11720.0,230.0,11950.0,4780.0,16500.0,5253.0,25,33,0,22,17,4,5,5,11,110,2022-02-04T07:30:00+02:00,139.958,347.192,229.82,3.03,921.802,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-01-03T01:00:00+02:00,2023-12-24T01:00:00+02:00,7600.0,195.0,7795.0,2900.0,10500.0,7546.6,12,28,0,12,4,1,3,8,7,110,2022-02-04T21:00:00+02:00,108.958,380.603,229.73,0.709,754.391,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-02-01T01:00:00+02:00,2024-01-22T01:00:00+02:00,15135.0,160.0,15295.0,2865.0,18000.0,10009.0,12,27,0,12,4,1,3,8,12,118,2022-02-04T21:00:00+02:00,79.958,380.603,258.73,0.709,727.745,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-03-01T01:00:00+02:00,2024-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2022-04-12T16:00:00+03:00,720.0,0.0,0.0,0.0,26.654,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-04-01T01:00:00+03:00,2024-03-21T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2022-04-08T09:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-05-02T01:00:00+03:00,2024-04-21T01:00:00+03:00,-215.0,230.0,15.0,1715.0,1500.0,0.0,8,16,0,7,7,1,6,0,1,8,2022-07-06T10:30:00+03:00,641.084,78.381,0.0,0.535,389.685,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-06-01T01:00:00+03:00,2024-05-21T01:00:00+03:00,-180.0,195.0,15.0,1680.0,1500.0,0.0,8,15,0,7,7,1,6,0,1,8,2022-07-06T10:30:00+03:00,641.084,78.381,0.0,0.535,360.529,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-07-01T01:00:00+03:00,2024-06-20T01:00:00+03:00,-145.0,160.0,15.0,1645.0,1500.0,0.0,8,14,0,7,7,1,6,0,1,8,2022-07-06T10:30:00+03:00,641.084,78.381,0.0,0.535,333.467,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-08-01T01:00:00+03:00,2024-07-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-08-03T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-09-01T01:00:00+03:00,2024-08-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,2022-10-06T03:00:00+03:00,720.0,0.0,0.0,0.0,28.109,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-10-03T01:00:00+03:00,2024-09-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-10-06T03:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-11-01T01:00:00+02:00,2024-10-21T01:00:00+03:00,29540.0,300.0,29840.0,4960.0,34500.0,9389.45,24,32,0,24,16,5,5,8,23,110,2023-03-09T17:00:00+02:00,307.958,246.813,163.715,1.514,638.217,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-12-01T01:00:00+02:00,2024-11-20T01:00:00+02:00,35255.0,265.0,35520.0,5245.0,40500.0,10478.75,26,31,0,26,18,6,5,8,27,118,2023-03-09T17:00:00+02:00,277.958,252.793,187.656,1.593,610.672,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-01-03T01:00:00+02:00,2024-12-23T01:00:00+02:00,-265.0,265.0,0.0,265.0,0.0,0.0,1,3,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,76.265,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-02-01T01:00:00+02:00,2025-01-21T01:00:00+02:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,46.667,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-03-01T01:00:00+02:00,2025-02-18T01:00:00+02:00,62060.0,160.0,62220.0,5440.0,67500.0,7425.35,30,29,0,27,22,7,5,5,45,155,2023-03-09T17:00:00+02:00,187.958,293.878,236.453,1.712,564.981,1
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-04-03T01:00:00+03:00,2025-03-23T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,0.0,1
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-05-01T01:00:00+03:00,2025-04-20T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,2023-06-16T11:30:00+03:00,720.0,0.0,0.0,0.0,26.079,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-06-01T01:00:00+03:00,2025-05-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2023-06-16T11:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-07-03T01:00:00+03:00,2025-06-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2023-07-19T09:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-08-01T01:00:00+03:00,2025-07-21T01:00:00+03:00,59275.0,300.0,59575.0,6725.0,66000.0,0.0,38,47,0,30,30,10,7,0,44,91,2023-12-11T17:00:00+02:00,197.958,287.583,232.556,1.903,1295.572,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-09-01T01:00:00+03:00,2025-08-21T01:00:00+03:00,60975.0,230.0,61205.0,8025.0,69000.0,2427.85,39,51,0,39,31,8,7,8,46,125,2023-11-03T18:30:00+02:00,165.958,295.942,254.83,3.271,1295.052,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-10-02T01:00:00+03:00,2025-09-21T01:00:00+03:00,44975.0,230.0,45205.0,7525.0,52500.0,97.45,35,55,0,35,27,8,7,8,35,91,2023-12-12T21:00:00+02:00,189.561,289.944,238.61,1.885,1466.065,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-11-01T01:00:00+02:00,2025-10-21T01:00:00+03:00,45010.0,195.0,45205.0,7490.0,52500.0,18452.25,35,54,0,35,27,8,7,8,35,91,2023-12-12T21:00:00+02:00,159.561,289.944,268.61,1.885,1438.394,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-12-01T01:00:00+02:00,2025-11-20T01:00:00+02:00,57045.0,160.0,57205.0,7455.0,64500.0,10998.25,35,53,0,35,27,8,7,8,43,107,2023-12-12T21:00:00+02:00,129.561,289.944,298.61,1.885,1423.315,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-01-02T01:00:00+02:00,2025-12-22T01:00:00+02:00,47020.0,160.0,47180.0,6980.0,54000.0,0.0,35,68,0,27,27,3,7,0,36,100,2024-01-09T18:30:00+02:00,93.958,472.887,151.643,1.513,1841.303,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-02-01T01:00:00+02:00,2026-01-21T01:00:00+02:00,64640.0,160.0,64800.0,7360.0,72000.0,0.0,40,56,0,32,32,6,8,0,48,122,2024-02-02T19:30:00+02:00,123.958,250.393,341.744,3.906,1456.101,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-03-01T01:00:00+02:00,2026-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2024-04-03T17:30:00+03:00,720.0,0.0,0.0,0.0,18.354,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-04-01T01:00:00+03:00,2026-03-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2024-04-03T17:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-05-01T01:00:00+03:00,2026-04-21T01:00:00+03:00,-130.0,160.0,30.0,1630.0,1500.0,0.0,16,2,6,8,8,1,7,0,1,2,2024-05-03T16:00:00+03:00,667.58,38.648,12.668,1.104,220.223,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-06-03T01:00:00+03:00,2026-05-24T01:00:00+03:00,41740.0,160.0,41900.0,7760.0,49500.0,13793.15,32,79,0,31,24,3,7,7,33,75,2024-06-05T05:30:00+03:00,74.958,385.728,255.542,3.772,2181.132,0
8,cap_maximizer,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2024-07-01T01:00:00+03:00,2026-06-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2024-07-02T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,1
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-01-02T01:00:00+02:00,2021-12-22T01:00:00+02:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,1,2020-03-02T23:00:00+02:00,720.0,0.0,0.0,0.0,6.206,0
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-02-03T01:00:00+02:00,2022-01-23T01:00:00+02:00,-265.0,265.0,0.0,265.0,0.0,0.0,1,3,0,1,1,0,0,0,0,4,2020-05-08T08:30:00+03:00,720.0,0.0,0.0,0.0,62.377,0
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-03-02T01:00:00+02:00,2022-02-20T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2020-03-02T23:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-04-01T01:00:00+03:00,2022-03-22T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,4,2020-05-08T08:30:00+03:00,720.0,0.0,0.0,0.0,23.088,1
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-05-01T01:00:00+03:00,2022-04-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,4,2020-05-08T08:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-06-01T01:00:00+03:00,2022-05-22T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,0,2020-08-06T21:30:00+03:00,720.0,0.0,0.0,0.0,33.644,0
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-07-01T01:00:00+03:00,2022-06-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2020-08-06T21:30:00+03:00,720.0,0.0,0.0,0.0,14.293,0
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-08-03T01:00:00+03:00,2022-07-24T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2020-08-07T11:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-09-01T01:00:00+03:00,2022-08-22T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,54.741,0
8,half_of_maximum,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2020-10-01T01:00:00+03:00,2022-09-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,28.512,0
